time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.14,-11.965890576891118,13.273459414002046,20.87907196992022,0.4972322282705637,0.4859535940716153,0.0,-9.233968021855993,8.701589951422653,1.551780218197617,0.06610447717275583,0.04759844160823967,0.0,443.16949244159355,442.876545696756,441.17071796661355,442.0465034748368
4.199999999999998,-12.527603256703554,13.799501180065112,20.965769359546016,0.5182887857301068,0.49105459689324515,0.0,-9.48976551238413,8.833320600624257,1.3364628082712366,0.01960214605139944,0.06285572924915028,0.0,445.3467914471154,446.5953360245598,447.1514994432743,443.34724802352497
4.259999999999997,-13.1067310015421,14.335330042834798,21.04258335377557,0.5194529333411779,0.4949179218408908,0.0,-9.814583365890707,9.026307669897488,1.2227359207146722,0.018451042636598136,0.0651878679489498,0.0,488.510761091177,488.68724076458636,489.2949679171872,489.2091485183525
4.319999999999996,-13.701764338786475,14.879154276441717,21.10652699779983,0.5207532969513036,0.5011225844969083,0.0,-10.020854926052905,9.100682343347064,0.9090285120434469,0.022214469732393802,0.08062017233367824,0.0,409.2185069756146,410.59483538090444,410.2762709720118,410.6104367760314
4.379999999999995,-14.31160859004407,15.429379410696804,21.15521772338589,0.5298303821127535,0.5106262058607891,0.0,-10.307569321081349,9.239303904503206,0.7124877608095518,0.05152245410796703,0.10311372227712051,0.0,459.40872816879624,461.19572494562743,458.84113567109773,461.16335027786164
4.439999999999993,-14.93936417694205,15.988336361920846,21.192813026966068,0.53780219699639,0.5180464734841959,0.0,-10.617763511287711,9.391574462125213,0.5390540335563674,0.07455219204326352,0.08968792826246795,0.0,474.14452840592065,473.11924306149706,472.4683083225523,474.24353171233497
4.499999999999992,-15.58541527690729,16.55590903646804,21.21916268235566,0.5423302983337948,0.5239733622948188,0.0,-10.917609053095262,9.526450870523027,0.33816483106700956,0.07618677867674414,0.09666750538250063,0.0,466.253034308978,466.8049244948973,466.47317869966093,466.60498774818944
4.559999999999991,-16.248219534359006,17.130196039486595,21.231302188439127,0.5487890197788996,0.5304407622326996,0.0,-11.17644806821474,9.61573254449285,0.06584342651336912,0.05988857543637055,0.10449590533392317,0.0,439.6650207278492,440.3220263009843,440.10522109518115,438.7574468474958
4.6199999999999894,-16.929101405463005,17.711839578114965,21.230491695468384,0.553363264574922,0.5369794172201621,0.0,-11.51970969226949,9.770946807910963,-0.09454863984924897,0.06960390563008698,0.0974892586626687,0.0,488.40734947477347,487.89230571438725,487.292792587703,488.0213127891385
4.679999999999988,-17.62733494914287,18.299628174226928,21.21506637462381,0.5584967930700016,0.5449580685275226,0.0,-11.755597272989943,9.821315301299988,-0.41988390421041216,0.07918846465075116,0.08025880513051273,0.0,424.0575488752007,422.581655840022,421.382559345231,422.21513798902816
4.739999999999987,-18.34122603778028,18.891448576747443,21.18190621957356,0.5633396652272591,0.5610380052146677,0.0,-12.041186958084896,9.904582014634855,-0.6869679378175209,0.07446252689572262,0.04227294215142941,0.0,451.79390201130235,448.72277347682126,450.13967221430266,449.7615927295414
4.799999999999986,-19.07301253796633,19.488576244890535,21.133353904832383,0.5724229466962054,0.5636196098750057,0.0,-12.35195131111593,9.998828911244148,-0.932546061728307,0.04969723377134503,0.03845206110208299,0.0,463.5557201878704,463.2560384622278,463.7352077313751,461.78797401981217
4.859999999999984,-19.821282218133238,20.089261575761473,21.06689882892031,0.5755208351640748,0.5677258164918006,0.0,-12.591554237850152,10.023388663272648,-1.2824668439996156,0.05241705092606915,0.022509769562570562,0.0,418.6665698239842,417.2769451558969,419.64512940760795,419.8830648155386
4.919999999999983,-20.583720642725716,20.69092484447203,20.978893001208053,0.585709178291772,0.5691605158475532,0.0,-12.824139555725532,10.031727434268518,-1.6509522303878652,0.08031374664573274,0.017913551025786192,0.0,410.6704482850433,410.2623624459811,407.55453257208137,410.04485904785764
4.979999999999982,-21.361904294578,21.294367205805422,20.870831015961077,0.5918309457957145,0.5777059860135241,0.0,-13.115905724554333,10.081869937794053,-1.9520473932655493,0.06655166468237503,0.046678727901857696,0.0,439.96399437587786,442.3406412027528,442.8642232635433,441.73479588793816
5.0399999999999805,-22.158691980408282,21.901418311519798,20.745758604096547,0.5973646813857307,0.5808461134181195,0.0,-13.444239673202333,10.151994843123557,-2.2179718397806116,0.05170149949066431,0.05197223290596094,0.0,460.14985714661395,460.5702643524177,460.49644670443223,459.3222756163969
